,0
0,33.02596052844211
1,94.72051749310573
2,2.241176531788147
3,28.220748497025717
4,27.628532790706917
5,18.64804427311133
6,26.30887433918313
7,71.89902857214214
8,13.102161275181935
9,79.00605559079807
10,23.062625901270028
11,75.22972398007317
12,32.72696617965561
13,51.93465116179203
14,34.25359587805607
15,73.81548195915126
16,23.503122447374192
17,97.58432249136548
18,74.41098768897383
19,62.912787883928665
20,9.684017553434831
21,1.230746474611888
22,37.325441365873424
23,21.47431872706138
24,86.806999136956
25,97.7517538903925
26,16.15056666797221
27,86.74472280549725
28,81.55226071471354
29,11.379389106015791
30,55.30773827214872
31,40.69354488141806
32,19.623517974295456
33,14.835436254857227
34,27.103395007582698
35,21.223622207083494
36,94.36217089062225
37,99.33806805778458
38,70.58928382339654
39,50.98348535483365
40,18.240091875006005
41,56.6289593161731
42,56.51016987703614
43,13.367946190747759
44,86.69159293361415
45,84.80539841264361
46,87.00167878362906
47,20.98996616768385
48,8.59740754418954
49,60.70204950532446
50,28.34139330790605
51,91.4847695185819
52,66.24667386959197
53,59.594142439011165
54,88.8145408713995
55,13.824171166855093
56,64.48300326284293
57,1.1172162198926028
58,13.338956114144585
59,70.9900365187228
60,96.04732726873439
61,49.79657900377419
62,32.44101286384639
63,50.57777524180149
64,89.66658426343176
65,40.56122061212921
66,37.56616118209607
67,9.00714987433352
68,10.130934583604734
69,78.92380369376679
70,35.938264194922034
71,75.17144113810768
72,72.88129810792199
73,85.48399226172259
74,2.5921367072838986
75,7.5423090512329205
76,20.633471874256436
77,68.39115352728554
78,68.81679920370209
79,24.350692579425637
80,23.566356598162752
81,93.84118993438614
82,38.07660052229336
83,47.95237020390807
84,80.94504900243213
85,27.88342982914761
86,11.699489419066156
87,1.3106150204438172
88,70.77608661394159
89,79.09052999251657
90,27.18406054988578
91,91.66165822323784
92,85.79100542730407
93,90.95530428832208
94,18.372086904790297
95,42.48793768010389
96,70.00155737940966
97,70.03852387393712
98,0.10507820435127213
99,39.0458526954187
100,83.67805864300169
101,99.15156155588414
102,49.0673063783876
103,64.72429243246147
104,2.2979246666378628
105,76.38252707902046
106,72.69611266882998
107,64.56808505011041
108,16.573555199424916
109,23.649104001795397
110,88.72745773275145
111,6.850000094788311
112,65.03989969347262
113,88.63149060424426
114,97.24675157046373
115,24.421662143386737
116,83.2664746900402
117,18.5327189188189
118,52.71893241838522
119,24.530903307799225
120,51.51607910878614
121,76.62611778080213
122,30.421227139939198
123,49.84855127618848
124,35.903046277029624
125,12.567577525724783
126,17.5092703562408
127,91.12346792143353
128,55.35380941963629
129,24.568377434380505
130,32.202161871731384
131,46.700651555354625
132,72.07653757964792
133,82.47325521427894
134,75.38170709656798
135,23.374919024846964
136,34.95298626894452
137,92.55042843220653
138,74.2282109639754
139,24.337713357332504
140,88.66599289475577
141,6.225165231302188
142,12.903981493150729
143,53.60874719242902
144,63.38785680650307
145,23.796459188075758
146,41.931131670543905
147,71.69863059743753
148,73.31327932895432
149,60.756201639813256
150,48.148745512313184
151,84.31320074285583
152,17.33835630087728
153,22.168353520538652
154,50.221022871907905
155,22.306979931082836
156,93.194011115933
157,47.525007619226756
158,6.648514423569541
159,75.03692440622876
160,0.8149601646680771
161,78.13346895098691
162,71.47144058486622
163,92.2259417453408
164,27.219590865210296
165,63.084271579392315
166,71.2126505943162
167,26.64136980603702
168,73.8290393820239
169,48.430634441014185
170,57.41318914455008
171,47.427986928706076
172,68.02692871971054
173,6.27064389306563
174,48.42915785832172
175,91.73001792650436
176,34.57418369428527
177,67.035550686573
178,80.31767064586421
179,7.924972455763946
180,47.029230808030185
181,49.6721526224
182,84.64226749626818
183,84.39939076232697
184,27.020460012039937
185,28.82327019828549
186,8.813378007751949
187,59.09650192206596
188,72.33299284385595
189,45.16593131162251
190,28.41912877536127
191,29.890801235992235
192,2.5743351118733937
193,18.192383646112688
194,58.011652388468505
195,23.498519443413922
196,64.40595293492254
197,24.481984794307976
198,15.801115928966446
199,53.42442715462562
200,31.36954012259889
201,89.53491736525046
202,88.68164878759032
203,4.584989753260659
204,3.190630825622709
205,39.36870024760989
206,94.14728881617198
207,57.66063505033977
208,87.36582277679129
209,27.426374085046724
210,59.81164698982299
211,22.13385104115796
212,9.645558202980386
213,9.752788462681593
214,94.43860737357235
215,71.47718954526788
216,51.17510350803355
217,74.6187814909453
218,46.747509407127865
219,59.525238528194194
220,96.57748759313846
221,78.78423126892686
222,64.5795451728467
223,33.91498969239748
224,14.425951255207348
225,70.69101842572513
226,32.45263030122621
227,19.44194600673679
228,9.81881744458416
229,51.88938588160477
230,77.06179238633406
231,76.86682404149134
232,23.844066545123578
233,68.7980362800018
234,73.22846305162928
235,35.661949693452556
236,71.29610875874455
237,51.344507089816446
238,95.00629027667678
239,63.419757367928256
240,55.657426785551834
241,25.684536969337668
242,27.01262585060701
243,41.649515601318
244,86.39136969469507
245,62.8265691539814
246,20.82483851587522
247,69.61435958498399
248,60.6587586684633
249,95.54654613146737
250,92.41798996168636
251,63.68499907810623
252,38.80479477087716
253,28.02784703406256
254,2.365263332857215
255,67.03256041441149
256,69.04380764705141
257,78.85342913353108
258,12.913645347646764
259,63.101020757998725
260,88.23180294042761
261,71.83550654230821
262,25.1245173180213
263,21.38054469246259
264,1.574156861196152
265,30.97413591874615
266,66.54472212509165
267,10.974934540300064
268,37.29891247596752
269,19.128751492035654
270,27.596779315310894
271,0.9726421804302277
272,66.46564319193607
273,61.241156807101135
274,75.91629491650535
275,79.82945994247605
276,48.27247253465987
277,28.712555658801286
278,95.28222495027485
279,89.42494454313615
280,37.93803094047783
281,94.09176243394131
282,17.65519764817305
283,31.50000745600844
284,32.925564724925934
285,30.07431668589522
286,58.40960071933286
287,75.23220217915808
288,48.62921549339501
289,73.4210922975054
290,90.8850414472179
291,88.48227961906909
292,91.07030343702444
293,85.2135885792684
294,94.81585204935273
295,21.68385823605574
296,55.04117793882906
297,73.98795419826796
298,24.55140359143948
299,92.812453037902
300,16.76916523175328
301,68.21347848436986
302,73.57616357627825
303,98.5873342313941
304,43.95725961955399
305,45.81255706351619
306,93.0468090085887
307,98.73642339633139
308,73.48150714488796
309,56.45905591471093
310,12.805374556938531
311,24.11288865952451
312,83.53823891065309
313,64.88691572705225
314,34.06369813879614
315,44.722916491426965
316,71.97375987499235
317,29.521137764060335
318,15.598707398407397
319,18.524167948945113
